# minimal_valid_fraction ::  30.00
# operating on EC-Earth3 output prepared for CMIP6
# <a href=http://climexp.knmi.nl/select.cgi?field=data/cmip6_tas_mon_EC-Earth3_ssp585.6.someone@somewhere.info>climexp.knmi.nl/select.cgi?field=data/cmip6_tas_mon_EC-Earth3_ssp585.6.someone@somewhere.info</a>
# file :: CMIP6/monthly/tas/tas_mon_EC-Earth3_ssp585_006.nc
# title :: spatial statistic of EC-Earth3 output prepared for CMIP6
# cdi :: Climate Data Interface version ?? (http://mpimet.mpg.de/cdi)
# source :: EC-Earth3 (2019): \naerosol: none\natmos: IFS cy36r4 (TL255, linearly reduced Gaussian grid equivalent to 512 x 256 longitude/latitude; 91 levels; top level 0.01 hPa)\natmosChem: none\nland: HTESSEL (land surface scheme built in IFS)\nlandIce: none\nocean: NEMO3.6 (ORCA1 tripolar primarily 1 deg with meridional refinement down to 1/3 degree in the tropics; 362 x 292 longitude/latitude; 75 levels; top grid cell 0-1 m)\nocnBgchem: none\nseaI
# institution :: KNMI Climate Explorer and AEMET, Spain; BSC, Spain; CNR-ISAC, Italy; DMI, Denmark; ENEA, Italy; FMI, Finland; Geomar, Germany; ICHEC, Ireland; ICTP, Italy; IDL, Portugal; IMAU, The Netherlands; IPMA, Portugal; KIT, Karlsruhe, Germany; KNMI, The Netherlands; Lund University, Sweden; Met Eireann, Ireland; NLeSC, The Netherlands; NTNU, Norway; Oxford University, UK; surfSARA, The Netherlands; SMHI, Sweden; Stockholm University, Sweden; Unite ASTR, Belgium; University College Dublin, Ireland; University of Bergen, Norway; University of Copenhagen, Denmark; University of Helsinki, Finland; University of Santiago de Compostela, Spain; Uppsala University, Sweden; Utrecht University, The Netherlands; Vrije Universiteit Amsterdam, the Netherlands; Wageningen University, The Netherlands. Mailing address: EC-Earth consortium, Rossby Center, Swedish Meteorological and Hydrological Institute/SMHI, SE-601 76 Norrkoping, Sweden
# activity_id :: CMIP
# branch_method :: standard
# contact :: cmip6-data@ec-earth.org
# creation_date :: 2019-07-04T00:45:00Z
# data_specs_version :: 01.00.30
# experiment :: all-forcing simulation of the recent past
# experiment_id :: historical
# external_variables :: areacella
# forcing_index ::                1
# frequency :: mon
# further_info_url :: https://furtherinfo.es-doc.org/CMIP6.EC-Earth-Consortium.EC-Earth3.historical.none.r9i1p1f1
# grid :: T255L91
# grid_label :: gr
# initialization_index ::                1
# institution_id :: EC-Earth-Consortium
# mip_era :: CMIP6
# nominal_resolution :: 100 km
# parent_activity_id :: CMIP
# parent_experiment_id :: piControl
# parent_mip_era :: CMIP6
# parent_source_id :: EC-Earth3
# parent_time_units :: days since 1850-01-01
# parent_variant_label :: r1i1p1f1
# physics_index ::                1
# product :: model-output
# realization_index ::                9
# realm :: atmos
# source_id :: EC-Earth3
# source_type :: AOGCM
# sub_experiment :: none
# sub_experiment_id :: none
# table_id :: Amon
# table_info :: Creation Date:(09 May 2019) MD5:1274579b91c9885ce0fe2f087ba4e8d3
# variable_id :: tas
# variant_label :: r9i1p1f1
# license :: CMIP6 model data produced by EC-Earth-Consortium is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License (https://creativecommons.org/licenses). Consult https://pcmdi.llnl.gov/CMIP6/TermsOfUse for terms of use governing CMIP6 output, including citation requirements and proper acknowledgment. Further information about this data, including some limitations, can be found via the further_info_url (recorded as a global attribute in this file) and at http://www.ec-earth.org. The data producers and data providers make no warranty, either express or implied, including, but not limited to, warranties of merchantability and fitness for a particular purpose. All liabilities arising from the supply of the information (including any liability arising in negligence) are excluded to the fullest extent permitted by law.
# cmor_version :: 3.4.0
# tracking_id :: hdl:21.14100/1959ae44-b6dd-4975-aae3-36f6e6157a1f
# cmip6-ng :: \ncontact = cmip6-archive@env.ethz.ch\ndescription = ETH Zurich CMIP6 "next generation" (ng) archive.\ndisclaimer = This dataset is provided "as is", without warranty of any kind.\nfixes = delete latitude bounds; delete longitude bounds; delete time bounds; delte time steps before 1850, re-define time unit\ngit = 2020-06-10 11:13:31 git@git.iac.ethz.ch:cmip6-ng/cmip6-ng.git: master v1.5-74-g7b74090\nownership = The ownership of this dataset remains with the original provider\nunfixed_is
# original_file_names :: /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_185001-185012.nc, /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_185101-185112.nc, /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_185201-185212.nc, /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_185301-185312.nc, /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_185401-185412.nc, /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_185501-185512.nc, /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_185601-185612.nc, /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_185701-185712.nc, /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_185801-185812.nc, /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_185901-185912.nc, /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_186001-186012.nc, /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_186101-186112.nc, /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_186201-186212.nc, /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_186301-186312.nc, /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_186401-186412.nc, /net/atmos/data/cmip6/historical/Amon/tas/EC-Earth3/r9i1p1f1/gr/tas_Amon_EC-Earth3_historical_r9i1p1f1_gr_186501-186512.nc, /net/atmos/data/
# original_file_hash_codes :: 47271fd709a84e0be429f34bd4fc4138af0823d3234c5455e2a1bad60cd7bdc9, a3e8a33d1e65e1c207ff7fd93e42bf0a910a0d56fe4cc74656764d34a162fddd, 81706dc59dbcefe40c814221942adb98b5f7b1d2cf5b53c434e480a3321c4ecf, 3e0fde585f476320794035127f8d0745502585dd09a0e8eaeb278337be17a81c, 681fc7026928540f049ef9b33ea16a70e53fe5a92522b2aa083921571657691c, f899474c498968afe514572061d8df7110f0a3f49116b17df6bb2adff217667c, b639d009531bf964f904fe1e5f0c0b9aa0e92d93e9f72e436d01a7504f527227, 26322c8ca8707d898f26cf0e65749e4a2ade41700f4db4d9edc575f383e55bc2, 6fbb764ecbb8d6ea7e0f4b40557b41efdc08baf75e1035b44f992b4488961a74, 3ddb4a3955924b5c930ad016f4ab5901ae1bc259488152684f8bcdb7ee02e662, 48e6c30fbf1f62d2c75769628d16947b15a5dd1708253d7f7b37157bc2d19014, dbd5aa5c083c843d6416bd4f5715596585c8a2c3e10b0a3459b3675028161bf6, 175042a10f6fea3d8ed0ba5c7ea310f5ec124c2bdaef7fcb5b3d52b2bd1d7657, e889160eb7339d1c68f7c12bedbe58468e3ea5f96b6e6e62e3874d122f7702e6, 6280d0c03ace77404009a62fe6156ab7ce5adc2fb732e97eb53b075e9d98bd9d, a27d56e207264e0c442c410bf7abe56c3c0ef67e58852cef5a89cab44851df30, 2c29592704f08678d7bb6afecc15bff140bf8f2028f15be375b403f34196e36b, 5b96028974db374edfa107f5859c4c3c556710ddbbab9972c398f3c533937b20, be8db6f879c6480013c886099ea647f706a1b3372fac22a5779f6312b388b79f, a59d8374ccbb382ea072cdafa3b5c9f92f7464e7fbb14274d5de3039e80eb572, 1c47a68b0677a1b4319a9309b2b18345c7bad449263e3af5d73edf4a446e924b, 72373d4a96e4426c287108428d3245fd0eebddaa787c17cf18a6d9d7673e82cd, bdbbe278157cd67c7cf1892ce95c2c51e4d872c74af4869a5354bfd2164fa191, eaa0e59cf13513017d022fb6a5bb25b1b75d8d15c38413c6d497be3344683611, 9163d6ff8de84b07dde7e2fceffbfb85cf3aadb1565b97d4e04e6076af76dbf7, e858473401820a5c7ffd2c2af904c5c88f80623646a17e2d538f5f96d2a78cdb, 0bdbfc02975d755832862fc2671f3619a86aba1817ed7be00e3febe65bc2c288, 4570ec392c113a355f7495ae0fed2910092e4607581e46661f27394fecfdecad, 7a84d2c1ad7e00de22087609e74454665bb48a1dd0a23ad9e9c2bacf894fff2d, d97fac2501c52da42a561416ee78482b96963cee3ccda47fcafb88f1ce8159f0, cb7f6a12fb7a33adcf34
# cdo :: Climate Data Operators version 1.9.3 (http://mpimet.mpg.de/cdo)
# scripturl01 :: http://climexp.knmi.nl/get_index.cgi?email=someone@somewhere&field=data/cmip6_tas_mon_EC-Earth3_ssp585.6.someone@somewhere.info&gridpoints=false&intertype=nearest&lat1=-5&lat2=5&lon1=-100&lon2=-80&standardunits=standardunits
# history ::  2023-06-07  8:29:35 bin/get_index CMIP6/monthly/tas/tas_mon_EC-Earth3_ssp585_006.nc -100 -80 -5 5 dipole no minfac 30 nearest standardunits cmip6_tas_mon_EC-Earth3_ssp585.6_-100--80E_-5-5N_n_su\n2019-07-04T00:21:19Z ; CMOR rewrote data to be consistent with CMIP6, CF-1.7 CMIP-6.2 and CF standards.;\nprocessed by ece2cmor v1.2.0, git rev. 1f0339a0adb863a94b5fd42e06482eaad863adce\nThe cmor-fixer version v1.0 script has been applied.
# ave_region :: lon=  259.805  280.195, lat=   -4.912    4.912
# averaging anomalies over region lon=  259.805  280.195, lat=   -4.912    4.912
# tas [Celsius] Near-Surface Air Temperature
 1850   24.18182       24.99564       25.33282       25.49017       24.53027       23.37399       22.74570       22.54620       22.94495       23.65576       24.07083       24.70349    
 1851   25.18845       24.95551       25.69754       25.71921       24.99152       23.47507       23.03894       23.02646       23.05878       23.64862       23.63052       24.35294    
 1852   25.25256       25.34686       25.70206       25.88577       25.62860       24.12009       23.81134       23.21243       23.33173       23.64203       23.65363       23.40552    
 1853   23.86319       25.22992       25.46567       25.93582       24.63309       23.52786       23.48221       23.40439       23.22183       23.46719       23.93802       23.94174    
 1854   24.50000       24.89478       25.28281       25.52548       23.85135       22.56436       21.84286       21.44864       21.68817       22.18442       22.18854       22.81985    
 1855   23.89987       24.66315       24.39935       24.91565       23.78293       23.76688       23.54428       23.56815       23.36292       23.53564       23.93021       24.03622    
 1856   24.24387       24.73624       25.23471       25.51117       25.50110       24.11368       23.93146       23.78616       23.92441       24.23016       24.07553       23.96249    
 1857   24.35190       24.92749       25.16861       25.56427       23.62607       22.83444       22.32068       22.32260       22.62872       22.85971       23.62747       24.49744    
 1858   24.90231       25.19946       25.45685       25.63181       24.69025       22.98004       22.92847       22.79926       22.88187       23.56689       24.12003       24.54370    
 1859   25.20267       25.50702       26.06000       25.99106       24.79385       23.77133       23.59381       22.88022       22.50916       23.17249       23.38608       23.83185    
 1860   24.50870       25.20975       24.93167       25.07141       24.69916       23.59729       23.27908       23.45587       23.35391       23.63678       24.09219       24.36270    
 1861   24.78101       25.49966       25.89545       25.78262       25.16507       23.18875       22.78369       22.38464       22.49854       22.69492       23.10974       23.44626    
 1862   24.25439       24.93655       25.01443       25.10788       23.56146       22.61667       22.18781       22.15463       22.49301       22.94260       23.09506       23.29410    
 1863   24.30746       24.51645       24.90598       25.29868       25.50180       24.36618       23.60410       23.40942       23.28531       24.05707       23.91235       24.50360    
 1864   24.77979       25.03528       25.33408       25.51404       24.08795       23.47360       22.99536       22.64722       23.00620       23.19766       24.15320       24.42557    
 1865   24.43414       25.13156       25.00000       25.12341       22.77155       22.85278       22.68710       23.29288       23.63565       24.07144       24.57220       25.13348    
 1866   25.20258       24.95734       25.06030       25.47916       25.15610       22.81076       22.51935       22.76489       22.45547       22.67172       23.37320       23.76932    
 1867   24.04691       24.96811       25.67044       25.84836       25.06357       24.07999       24.02585       23.82242       23.68387       23.93881       24.13000       24.30969    
 1868   25.41995       25.57864       25.15088       25.93073       25.20068       24.08029       23.73495       23.29236       23.14798       22.43768       23.25909       23.41553    
 1869   24.49710       25.12985       25.16174       25.39603       23.86575       22.31909       22.31033       22.30997       22.27194       22.77560       23.08060       23.15436    
 1870   24.59509       25.08691       25.16656       25.04053       23.25748       22.49573       22.72412       22.78812       22.81750       23.37039       23.15439       23.68427    
 1871   23.88409       24.74518       25.02441       25.43237       25.25137       24.63739       24.22556       24.26981       24.00861       23.97015       24.10629       24.97354    
 1872   25.41980       25.55286       25.17111       25.25610       23.62936       22.49472       22.25323       21.65735       22.02951       22.10614       22.57092       22.39413    
 1873   23.66531       24.21365       24.22305       25.04755       24.93668       24.10858       23.63733       23.44742       23.44446       23.54721       23.84338       24.00299    
 1874   24.74747       25.05438       25.20148       25.41956       24.43726       23.05505       23.20303       22.98343       23.57138       23.73480       24.55756       25.03088    
 1875   25.05350       25.29590       25.16455       26.30048       25.46014       23.91925       23.24591       22.99432       22.98282       23.24985       23.78156       24.11984    
 1876   24.81381       24.92072       25.57715       25.97849       25.35208       22.60571       22.60699       22.14542       22.47363       23.08881       23.01016       23.72064    
 1877   24.26105       24.75909       25.20551       25.18665       23.94357       22.31897       22.40735       23.13425       23.65985       23.82434       23.97784       23.83926    
 1878   24.54874       25.11148       24.94791       25.18329       24.05038       22.25223       22.48599       22.58664       22.82687       22.94031       23.55789       24.21790    
 1879   24.46371       24.69168       24.79614       25.21210       23.46686       22.79468       22.74661       23.01950       23.23444       23.21429       23.76538       24.02710    
 1880   24.76486       24.57034       25.66431       25.92413       24.41376       23.49973       22.23611       22.07501       21.77118       21.84677       22.43451       23.20493    
 1881   23.46124       24.46341       24.93774       25.10889       24.01492       23.34885       23.63293       23.74332       23.73520       23.88330       23.91589       24.18063    
 1882   24.62427       25.07379       25.15686       25.12207       24.08881       22.61349       22.47614       22.53470       22.46445       23.03851       23.57803       23.84244    
 1883   24.79599       25.05051       25.80304       25.60336       24.49005       23.05441       23.07959       23.07922       23.12936       23.12659       23.38068       24.16623    
 1884   24.61795       24.72543       25.32855       25.63525       25.32449       23.79135       23.31250       22.83969       22.67987       22.87283       23.07050       23.41086    
 1885   24.40552       24.89655       24.56580       24.88004       24.43420       22.42099       22.50021       22.77771       23.13788       23.08841       23.19159       23.55078    
 1886   23.94681       24.70102       25.45984       24.83456       25.20621       24.05206       23.45538       23.26575       23.25974       23.67374       24.32697       24.45557    
 1887   24.79343       25.00961       25.35803       25.44299       23.24725       22.31192       22.27631       22.57990       22.66275       23.41995       22.97061       22.90112    
 1888   23.73273       24.38226       24.70258       25.03738       23.69724       22.08252       22.57565       22.21109       22.55103       22.93127       23.52338       24.37753    
 1889   24.93140       25.34363       25.47253       25.78836       25.09229       23.32236       22.84457       22.50720       22.19727       22.97482       23.08194       23.14633    
 1890   23.86057       24.56711       24.67584       24.71167       22.52606       22.19089       22.18555       22.03983       21.93842       21.80447       22.27838       22.67413    
 1891   24.25949       24.94174       25.11395       25.43201       25.23160       24.07538       23.85165       23.56592       23.56381       23.85031       24.48956       24.85864    
 1892   25.43567       25.31131       25.54752       25.66525       25.13736       23.28967       22.13208       21.97580       22.11108       22.40421       22.81195       23.56369    
 1893   24.14529       24.36923       24.70129       24.81769       23.06387       22.20920       22.43851       22.77267       22.68677       22.93707       23.71780       24.03735    
 1894   24.63791       24.62207       25.21893       25.57166       24.55670       22.98929       22.54175       22.50418       22.25467       22.96527       23.59348       24.22336    
 1895   24.72574       25.10001       25.28992       25.09311       23.50763       22.24805       22.27612       22.49600       22.59012       22.60120       23.30139       22.95050    
 1896   23.89554       24.61099       24.72134       25.34116       24.69745       23.47427       23.59174       23.51471       23.65640       23.64017       23.76013       24.39639    
 1897   25.13174       25.15781       24.99353       25.46851       23.30450       23.19427       22.97641       23.01016       23.39194       23.77222       23.92627       24.54892    
 1898   25.30658       25.24606       25.69061       25.89996       25.16684       22.56760       22.78561       22.55942       22.50040       22.43188       23.22049       23.31909    
 1899   23.58228       24.10379       24.59988       24.99457       24.52164       24.26868       23.47632       23.21729       23.49026       23.65384       23.83789       24.50351    
 1900   24.85101       25.19006       25.65585       25.68234       24.66574       23.82965       23.79645       23.82983       23.57397       23.93591       24.64413       25.11563    
 1901   25.73270       25.71326       26.05792       25.47913       24.69101       22.70425       22.47687       22.69580       23.08569       23.45908       23.68246       24.24847    
 1902   24.65610       25.06689       25.36313       25.72891       25.06723       23.68500       24.07660       24.11972       23.96844       24.23648       24.23343       24.96048    
 1903   25.32187       25.11850       25.33740       25.36731       25.21921       22.84955       22.91516       22.81247       22.75296       23.08655       23.49854       24.25510    
 1904   24.55850       25.19534       25.48428       25.62903       24.90759       22.65091       22.59268       22.92447       23.01425       23.35550       23.97256       24.80280    
 1905   25.34192       25.67538       25.66797       25.93356       25.21851       23.62152       22.52237       22.39746       22.61807       22.93661       23.35236       23.64474    
 1906   24.36600       24.58755       24.55557       24.69070       24.43979       22.60458       22.23456       22.26944       22.75812       23.27652       23.49753       23.34003    
 1907   23.95047       24.59241       25.14172       24.87863       23.50522       22.55560       22.58685       22.70978       23.01944       23.18408       23.21600       23.77261    
 1908   24.52094       24.50482       25.09717       25.76205       25.83643       23.83755       22.90567       22.90167       23.48746       23.59058       23.89056       24.25674    
 1909   24.14633       24.25601       24.85577       25.26706       24.37851       22.89676       22.66733       22.56717       23.10837       22.88358       23.53558       23.62689    
 1910   24.27295       25.05750       25.92163       26.05289       25.87915       24.79041       24.01886       23.12744       22.94861       23.10297       23.24225       23.48413    
 1911   24.24045       25.44104       24.89981       25.35199       24.14743       22.76675       22.34854       22.04596       22.18658       22.19357       22.97021       23.69226    
 1912   24.64142       24.65005       25.62607       25.55737       24.37360       22.54117       22.43210       22.08679       22.20050       22.73566       22.81052       23.36060    
 1913   24.15433       24.31335       24.80725       25.13275       24.67654       23.46573       23.10074       23.03055       22.65494       22.83298       23.47748       24.30304    
 1914   24.55151       24.11673       25.26483       25.20309       24.67905       23.25916       22.39310       22.17969       22.59290       22.42203       23.39996       24.23807    
 1915   24.98398       25.06183       25.34232       25.53223       24.20703       22.68042       21.99472       22.20639       22.62759       22.94443       23.62753       24.23868    
 1916   24.92133       25.01282       24.74469       24.17313       23.84680       21.92017       22.31393       22.97119       23.44119       23.48392       23.92853       24.64523    
 1917   25.25931       25.22119       25.27557       25.85703       25.29700       23.37793       22.94031       23.37277       23.35138       23.15359       23.46509       24.19165    
 1918   25.05331       25.49393       25.78830       26.04404       24.15616       23.08054       22.58649       22.54926       22.16815       22.62167       23.00714       22.75821    
 1919   24.27451       24.64847       25.19266       25.12482       23.63556       22.43948       22.44589       22.46341       22.80145       23.05594       23.17899       23.70404    
 1920   24.43732       24.72348       24.78134       25.20905       24.50388       22.47061       22.45081       22.48474       22.76669       23.01974       23.73328       24.40140    
 1921   24.72974       24.74414       24.81320       25.36307       24.22366       22.60922       22.70279       22.73056       23.26855       23.59634       24.27356       25.08844    
 1922   25.36490       25.54434       25.42493       25.62735       24.45383       22.60696       22.74158       22.74866       22.63257       23.02853       23.64972       23.89316    
 1923   24.50986       25.12726       25.51819       25.82684       24.97214       24.50998       24.42776       23.93817       24.02240       23.78555       23.82544       24.35660    
 1924   25.19501       25.89499       26.09286       26.39725       25.84567       24.29913       23.30536       22.91217       22.62796       22.98672       23.04501       22.98697    
 1925   23.78903       24.01874       24.49722       24.88251       23.97800       23.00494       22.55301       22.52515       22.62213       23.21225       24.02484       24.12708    
 1926   23.87042       24.62909       25.18304       25.52377       24.85989       23.90771       23.50195       23.36237       23.31805       23.57687       24.12421       24.67831    
 1927   25.14215       25.09512       25.11685       25.41919       24.14249       22.88318       22.19559       22.26514       22.39706       22.83591       23.08469       23.54321    
 1928   23.87042       24.56479       24.96582       25.38565       24.55292       22.83655       22.88733       22.91498       23.20279       23.38104       24.37616       24.77493    
 1929   25.09601       25.12790       25.63721       25.92285       25.18079       24.19110       23.82364       23.27637       23.20343       23.43808       23.15045       23.89255    
 1930   24.45102       25.43350       25.49561       25.50232       24.80978       22.77576       22.44537       22.58688       22.79205       22.82611       23.65720       24.61554    
