# minimal_valid_fraction ::  30.00
# operating on 
# <a href=http://climexp.knmi.nl/select.cgi?field=data/cmip6_tas_mon_CESM2_ssp585.0.someone@somewhere.info>climexp.knmi.nl/select.cgi?field=data/cmip6_tas_mon_CESM2_ssp585.0.someone@somewhere.info</a>
# file :: CMIP6/monthly/tas/tas_mon_CESM2_ssp585_000.nc
# cdi :: Climate Data Interface version ?? (http://mpimet.mpg.de/cdi)
# source :: CESM2 (2017): atmosphere: CAM6 (0.9x1.25 finite volume grid; 288 x 192 longitude/latitude; 32 levels; top level 2.25 mb); ocean: POP2 (320x384 longitude/latitude; 60 levels; top grid cell 0-10 m); sea_ice: CICE5.1 (same grid as ocean); land: CLM5 0.9x1.25 finite volume grid; 288 x 192 longitude/latitude; 32 levels; top level 2.25 mb); aerosol: MAM4 (0.9x1.25 finite volume grid; 288 x 192 longitude/latitude; 32 levels; top level 2.25 mb); atmoschem: MAM4 (0.9x1.25 finite volume grid; 288 x 192 longitude/latitude; 32 levels; top level 2.25 mb); landIce: CISM2.1; ocnBgchem: MARBL (320x384 longitude/latitude; 60 levels; top grid cell 0-10 m)
# institution :: KNMI Climate Explorer and National Center for Atmospheric Research
# activity_id :: CMIP
# branch_method :: standard
# case_id :: 24
# cesm_casename :: b.e21.BHIST.f09_g17.CMIP6-historical.010
# contact :: cesm_cmip6@ucar.edu
# creation_date :: 2019-03-12T06:39:18Z
# data_specs_version :: 01.00.29
# experiment :: Simulation of recent past (1850 to 2014). Impose changing conditions (consistent with observations). Should be initialised from a point early enough in the pre-industrial control run to ensure that the end of all the perturbed runs branching from the end of this historical run end before the end of the control. Only one ensemble member is requested but modelling groups are strongly encouraged to submit at least three ensemble members of their CMIP historical simulation.
# experiment_id :: historical
# external_variables :: areacella
# forcing_index ::                1
# frequency :: mon
# further_info_url :: https://furtherinfo.es-doc.org/CMIP6.NCAR.CESM2.historical.none.r10i1p1f1
# grid :: native 0.9x1.25 finite volume grid (192x288 latxlon)
# grid_label :: gn
# initialization_index ::                1
# institution_id :: NCAR
# license :: CMIP6 model data produced by <The National Center for Atmospheric Research> is licensed under a Creative Commons Attribution-[]ShareAlike 4.0 International License (https://creativecommons.org/licenses/). Consult https://pcmdi.llnl.gov/CMIP6/TermsOfUse for terms of use governing CMIP6 output, including citation requirements and proper acknowledgment. Further information about this data, including some limitations, can be found via the further_info_url (recorded as a global attribute in this file)[]. The data producers and data providers make no warranty, either express or implied, including, but not limited to, warranties of merchantability and fitness for a particular purpose. All liabilities arising from the supply of the information (including any liability arising in negligence) are excluded to the fullest extent permitted by law.
# mip_era :: CMIP6
# model_doi_url :: https://doi.org/10.5065/D67H1H0V
# nominal_resolution :: 100 km
# parent_activity_id :: CMIP
# parent_experiment_id :: piControl
# parent_mip_era :: CMIP6
# parent_source_id :: CESM2
# parent_time_units :: days since 0001-01-01 00:00:00
# parent_variant_label :: r1i1p1f1
# physics_index ::                1
# product :: model-output
# realization_index ::               10
# realm :: atmos
# source_id :: CESM2
# source_type :: AOGCM BGC
# sub_experiment :: none
# sub_experiment_id :: none
# table_id :: Amon
# tracking_id :: hdl:21.14100/e47b79db-3925-45a7-9c0a-6799c2f1e8ae
# variable_id :: tas
# variant_info :: CMIP6 20th century experiments (1850-2014) with CAM6, interactive land (CLM5), coupled ocean (POP2) with biogeochemistry (MARBL), interactive sea ice (CICE5.1), and non-evolving land ice (CISM2.1) \
# variant_label :: r10i1p1f1
# cmip6-ng :: \ncontact = cmip6-archive@env.ethz.ch\ndescription = ETH Zurich CMIP6 "next generation" (ng) archive.\ndisclaimer = This dataset is provided "as is", without warranty of any kind.\nfixes = delete latitude bounds; delete longitude bounds; delete time bounds\ngit = 2019-12-17 18:26:09 git@git.iac.ethz.ch:cmip6-ng/cmip6-ng.git: master v1.5-6-g3802cf0\nownership = The ownership of this dataset remains with the original provider\nunfixed_is
# original_file_names :: /net/atmos/data/cmip6/historical/Amon/tas/CESM2/r10i1p1f1/gn/tas_Amon_CESM2_historical_r10i1p1f1_gn_185001-189912.nc, /net/atmos/data/cmip6/historical/Amon/tas/CESM2/r10i1p1f1/gn/tas_Amon_CESM2_historical_r10i1p1f1_gn_190001-194912.nc, /net/atmos/data/cmip6/historical/Amon/tas/CESM2/r10i1p1f1/gn/tas_Amon_CESM2_historical_r10i1p1f1_gn_195001-199912.nc, /net/atmos/data/cmip6/historical/Amon/tas/CESM2/r10i1p1f1/gn/tas_Amon_CESM2_historical_r10i1p1f1_gn_200001-201412.nc
# original_file_hash_codes :: 57705e29220fdded352ec4d2f577e8a6817fbc963d38bc9c5f95b2dbeb19ce6a, 8a26397faa0be4e84e183c6cbac49eef3542b6cbb97112b2815debd2fad05bcb, 9854dae3421e4feb21eb6d60880cc6765796771f706abbd43326a0671490823d, 5396f12897626eeda58240fd044575629a645d73c60f04cfb65b9a88d4da39c7
# cdo :: Climate Data Operators version 1.9.3 (http://mpimet.mpg.de/cdo)
# scripturl01 :: http://climexp.knmi.nl/get_index.cgi?email=someone@somewhere&field=data/cmip6_tas_mon_CESM2_ssp585.0.someone@somewhere.info&gridpoints=false&intertype=nearest&lat1=-5&lat2=5&lon1=-150&lon2=-130&standardunits=standardunits
# history ::  2023-05-24  8:04:09 bin/get_index CMIP6/monthly/tas/tas_mon_CESM2_ssp585_000.nc -150 -130 -5 5 dipole no minfac 30 nearest standardunits cmip6_tas_mon_CESM2_ssp585.0_-150--130E_-5-5N_n_su\n
# ave_region :: lon=  209.375  230.625, lat=   -4.712    4.712
# averaging anomalies over region lon=  209.375  230.625, lat=   -4.712    4.712
# tas [Celsius] Near-Surface Air Temperature
 1850   25.47574       25.79684       25.98312       25.95203       26.09985       25.77762       24.93161       23.70813       22.68927       22.43863       22.36856       23.18793    
 1851   23.60468       24.21381       24.97952       25.43262       25.94159       25.65115       25.11078       24.60175       24.09503       23.77899       24.19507       24.98151    
 1852   25.32495       25.89935       26.18890       26.58344       26.89664       27.07211       26.41107       25.74487       25.54922       25.25055       25.87503       26.06573    
 1853   26.42822       26.45236       26.92325       27.15515       26.91907       26.45569       25.28229       24.24710       23.57800       22.63071       22.81921       23.68143    
 1854   24.17929       24.81161       25.47247       25.67267       26.00253       26.15335       25.83200       25.17328       24.54327       24.62479       24.40076       24.95749    
 1855   25.15784       25.86670       26.21609       26.46124       26.88788       26.92731       26.77396       26.23523       26.16501       25.79410       25.92691       26.52887    
 1856   26.71405       27.15793       27.21262       27.43509       26.69476       25.91052       25.38651       23.76669       23.25317       22.80215       22.27988       23.22296    
 1857   23.98456       24.71194       25.34650       25.83307       26.26703       26.21390       25.77469       25.26270       24.70609       24.80157       24.91574       25.32022    
 1858   25.41647       25.69318       26.43246       27.16577       27.46350       27.62958       27.64261       27.41760       27.02945       27.37885       27.98840       28.15057    
 1859   27.99106       27.81088       27.70807       27.52209       27.20776       25.55432       24.67163       23.59055       22.66641       22.41403       23.36493       23.73798    
 1860   23.74460       24.63354       25.17682       25.81076       26.30649       26.13837       26.05746       25.63425       25.51501       25.68976       26.28348       26.60544    
 1861   27.05118       27.15756       27.41727       27.19562       27.48676       27.31610       26.01852       25.15442       24.59534       24.12350       24.38568       24.89038    
 1862   25.05615       25.03067       25.34607       25.43619       25.41599       25.24203       24.48538       23.12225       22.14160       22.35397       22.40479       22.45316    
 1863   22.92776       23.54248       24.38254       25.31937       25.38098       25.34653       24.86551       24.33395       24.10583       23.91901       23.90359       24.36426    
 1864   24.89856       25.01120       25.73099       26.21799       26.55637       26.59488       26.58209       26.10568       25.99207       26.13220       26.56711       26.91891    
 1865   27.33658       27.36789       27.40405       27.48590       27.43954       26.41049       25.15906       24.63260       23.74011       23.74170       23.23062       23.85056    
 1866   24.46567       24.99985       25.47394       25.52173       25.98843       25.75357       25.16309       24.20551       23.44760       22.87070       23.36978       23.48843    
 1867   24.00851       24.53860       25.39746       26.07257       26.05362       25.83600       25.55969       24.72931       24.18555       24.37979       24.96854       25.38971    
 1868   25.59875       26.07523       26.38535       26.64261       26.94537       26.51157       26.19351       25.51080       25.17889       25.02881       25.32864       25.83401    
 1869   26.12546       26.33752       26.05634       25.88226       25.97980       25.74051       25.67175       24.84180       24.24106       24.11929       24.32480       24.44308    
 1870   24.82358       25.54227       26.01001       26.58496       26.81583       26.91483       26.51190       26.30399       25.86469       26.07745       26.67273       27.25494    
 1871   27.56094       27.32480       27.24771       27.17685       27.43365       26.50620       25.10092       23.52264       22.49310       21.93524       22.77664       23.28833    
 1872   23.50525       24.23672       24.87823       25.17996       25.72528       25.68637       25.26611       24.38998       24.36411       24.18292       24.01889       24.50113    
 1873   24.97693       25.63177       26.09406       26.56430       26.96182       27.07147       26.82922       26.32663       26.22720       26.06921       26.64090       27.14331    
 1874   27.25357       27.49872       27.40683       27.25021       26.54501       25.68250       24.49258       23.76608       23.27985       22.68716       22.65182       22.66077    
 1875   23.16681       23.79498       24.47757       24.97922       25.33139       25.49350       25.29303       24.79865       24.07562       23.99829       24.35522       24.65170    
 1876   25.16162       25.68723       26.42743       26.77878       27.02634       27.21887       27.14905       26.85281       26.54068       26.54190       26.92987       27.55252    
 1877   27.76443       27.90964       27.65900       27.72302       26.82596       25.59512       24.58069       23.56265       23.22690       23.08972       23.76559       23.91284    
 1878   23.83661       23.97510       24.50851       25.09012       25.42950       25.51666       25.27179       24.99637       24.44684       24.30045       24.28903       24.34589    
 1879   24.70963       24.97006       25.65253       25.97614       26.62820       26.58835       26.46127       26.23572       25.67093       25.72101       26.16309       26.60959    
 1880   26.61990       27.10275       27.28497       27.38821       27.37808       27.03131       26.33463       25.27802       25.07309       25.01721       25.34586       25.94061    
 1881   26.17307       26.35538       26.18723       26.45609       26.73114       26.69370       26.52771       25.39719       24.91800       24.62930       25.04141       25.74612    
 1882   25.78967       25.88104       26.22372       26.82730       27.14398       27.27765       27.18509       26.54236       26.01007       26.03998       26.74008       27.08807    
 1883   27.54800       27.73996       27.60361       27.55844       27.54276       26.94095       25.89310       24.77127       24.47482       24.01041       23.86066       24.05380    
 1884   24.54840       24.59033       24.97897       25.64383       26.12936       25.95126       25.93655       25.14432       24.03036       23.89157       23.90686       24.12646    
 1885   24.52469       24.71371       25.34186       25.75128       25.95850       25.94043       25.74405       25.08148       24.15591       24.06830       24.53128       24.89832    
 1886   25.24927       25.49460       26.25388       26.52750       26.63879       26.57565       25.84952       25.35843       24.62964       24.46753       24.65784       25.09271    
 1887   25.41626       25.81851       26.46170       26.70584       26.72308       25.97385       25.31525       24.64493       23.73267       23.59424       23.64139       23.77844    
 1888   24.13135       24.77017       25.36588       26.09558       26.48822       26.41461       26.21570       25.78876       25.20502       25.53064       26.01279       26.47586    
 1889   26.94247       26.98248       26.94775       27.11749       27.38754       26.87845       26.13245       25.38483       24.39291       24.15128       24.67487       24.89883    
 1890   24.99954       25.44653       25.55923       25.92346       26.21640       26.28085       25.85715       25.15784       24.62607       24.08426       24.17227       24.64307    
 1891   25.01706       25.00836       25.54202       25.98648       26.34796       26.43164       26.11761       25.50949       25.08884       25.15683       25.52621       25.65369    
 1892   26.37405       26.47202       26.64874       26.95682       27.26108       27.44495       27.05157       26.56638       26.31082       26.08087       26.81693       27.18283    
